Info;Código;Nombre;Estado;Fecha cotización;Fecha venta.;Fecha Visto bueno;Fecha compromiso;Fecha despacho;Fecha factura;# Factura;Cliente directo;Clasificación c directo;Cliente final;Clasificación c final;Vendedor;Producto;Puntos;Cantidad;Costo papel;Costo impresión + bz;Costo planchas;Costo Servicios;Costo Terminación;Costo directo;Costo general;Costo hora máquina;Costo total;Precio venta;Clase;Des/Inc (%) venta;Des/Inc OT (%);Comisión vendedor (%);Comisión cliente;Unidad;Máquina;Papel;Matrices;Tiraje;Colores;Area Sustrato;Área de impresión;Imposicion;Dimensiones;Cotizado como;#;Servicio;VB cliente por PDF;Barniz;BRC;Costo pieza;Precio pieza;Comentario
Proyecto;10402;COTIZACIÓN TRES ERRES - V1 610164;RechazadoCancela Compra;02-02-2022;-;-;-;-;-;-;AGROINDUSTRIAL LAS TRES ERRE LTDA.;-;AGROINDUSTRIAL LAS TRES ERRE LTDA.;-;Matias Silva Morales;3 PRM DG PRIME DIGITAL;-;10000;52903;20621;-;924;4868;79316;-;44588;123904;206600;A;-;-;-;-;%;-;-;0.0;336,67;-;333x2.000;267x712;8x3R;85x85;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10403;ETIQUETA 200 x 100 LINER AMARILLO SASHIMI CRANE BAY 10 KG, # Ref NV 38755;Facturado;02-02-2022;03-02-2022;07-02-2022;25-02-2022;09-08-2022;09-08-2022;F-0001;SALMONES BLUMAR S.A.;-;SALMONES BLUMAR S.A.;-;Mauricio Fernando Medina Leon;1 PRM PRIME;-;70000;1189083;29804;71967;14869;24951;1330674;-;114779;1445453;2409400;A;-;-;-;-;%;-;-;2.0;5400,43;-;330x2.000;312x409.58;2x3R;100x200;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10404;ET DIAVITAL, # Ref NV 38706;Facturado;02-02-2022;04-02-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;40000;235501;65947;-;3828;10639;338915;-;86079;424994;708400;A;-;-;-;-;%;-;-;0.0;1341;-;330x2.000;296x738;6x4R;70x120;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;10405;ET INDUSTRIAL ;RechazadoCancela Compra;02-02-2022;-;-;-;-;-;-;APL LOGISTICS CHILE S.A.;-;APL LOGISTICS CHILE S.A.;-;Mauricio Davis;6 IND BLC INDUSTRIAL BLANCA;-;3000000;668613;-;-;250000;21107;939720;-;187600;1127320;1890000;A;0,6;-;-;-;%;-;-;0.0;6073,25;-;330x2.000;296x254;16x8R;33x13;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10406;ET INDUSTRIAL ;RechazadoCancela Compra;02-02-2022;-;-;-;-;-;-;APL LOGISTICS CHILE S.A.;-;APL LOGISTICS CHILE S.A.;-;Mauricio Davis;6 IND BLC INDUSTRIAL BLANCA;-;3000000;570980;-;-;250000;21107;842087;-;187600;1029687;1739999;A;1,4;-;-;-;%;-;-;0.0;6073,25;-;330x2.000;296x254;16x8R;33x13;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10407;[Repeticion] [SAP 49261] Rollo] ET. 100 x 100 SINTETICA Blanca con 2 PREPICADOS DE 20 MM, 200 micras (600 et/rollo);RechazadoCancela Compra;02-02-2022;-;-;-;-;-;-;SERVICIOS BLOCK AND CUSTOCK SPA;-;SERVICIOS BLOCK AND CUSTOCK SPA;-;Mauricio Fernando Medina Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;31200;395187;2975;-;9864;4006;412032;-;25620;437652;729456;A;-;-;-;-;%;-;-;1.0;3328,92;-;109,09x2.000;104x304.8;3x1R;100x101,6;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10409;ET. EASY FLAP - 5 DISEÑOS - ANASAC;RechazadoCancela Compra;03-02-2022;-;-;-;-;-;-;ANASAC CHILE S.A.;-;ANASAC CHILE S.A.;-;Hernan Lara Alvarez;4 PRM EF PRIME EASY FLAP;-;133334;2028773;253470;-;34580;53454;4639050;-;116640;4755690;7926706;A;-;-;-;-;%;-;-;30.0;12557,72;-;330x2.000;288x333.38;2x2R;140x163;Temas;5;Estandar;No;1;-;-;-;
Proyecto;10410;ET TC LOVE LEMON 385 CC;RechazadoCancela Compra;04-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;295000;2091208;815684;-;817993;-;3968010;-;1128704;5096714;8127250;B+;-4,3;0,7;-;-;%;-;-;30.0;53977,88;-;240x0;198x323.86;2x1R;198x161,93;Temas;5;Estandar;No;2;-;-;-;
Proyecto;10411;ET TC TERRA MAQUI 500 CC FOLIA, # Ref NV 38784;Facturado;04-02-2022;18-03-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;40000;482369;398000;-;262153;-;1354522;-;239347;1593869;2258000;B;-15;-;-;-;%;-;-;5.0;9616,2;-;240x0;218x212.73;1x1R;214x212,7;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10412;ET TC GOOD LIMON 475 ML, # Ref NV 38771;Facturado;04-02-2022;17-03-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;IMPORTADORA INTER ASIAN FOOD SPA;-;IMPORTADORA INTER ASIAN FOOD SPA;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;120000;1046854;606000;-;426189;-;2199883;-;787064;2986947;4791600;B+;-3,7;1,3;-;-;%;-;-;42.0;28846,6;-;240x0;239x212.73;1x1R;224x212,7;Temas;6;Estandar;No;-;-;-;-;-
Proyecto;10413;ET 122,23  x 100 mm YUPO 200 mic  1 color ROJO ;RechazadoCancela Compra;04-02-2022;-;-;-;-;-;-;MADERAS ARAUCO S.A.;-;MADERAS ARAUCO S.A.;-;Mauricio Fernando Medina Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;10000;155620;2860;-;3804;1452;163736;-;18121;181857;303100;A;-;-;-;-;%;-;-;2.0;1284,4;-;100x2.000;100x244.48;2x1R;100x122,24;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10414;CLONAR 9755, # Ref nv 38890/ 38889;Facturado;04-02-2022;16-02-2022;16-02-2022;09-03-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;460000;837395;161582;135396;24491;40983;1199847;-;168994;1368841;2281600;A;-;-;-;-;%;-;-;10.0;8894,6;-;330x2.000;312x307.98;3x6R;48x98;Temas;2;Estandar;No;1;-;-;-;-
Proyecto;10416;ET PALLET ;RechazadoCancela Compra;04-02-2022;-;-;-;-;-;-;CERVECERA CCU CHILE LTDA;-;CERVECERA CCU CHILE LTDA;-;Mauricio Davis;6 IND BLC INDUSTRIAL BLANCA;-;80000;1000524;-;-;-;31932;1032456;-;254800;1287256;2400000;A+;11,9;11,9;-;-;%;-;-;0.0;8939;-;330x2.000;304x438.15;2x2R;148x210;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10417;ETQ. PRIME 163X218 LEMONATTA 1LT SAP 55915/55916/55917, # Ref nv 389391LT SAP 55915/55916/55917, # Ref nv 38939;Facturado;07-02-2022;22-02-2022;09-03-2022;09-03-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;3 PRM DG PRIME DIGITAL;-;1500;52245;46650;-;775;4501;104171;-;46446;150617;206535;A;-;-17,7;-;-;%;-;-;0.0;369;-;300x2.000;222x664;4x1R;218x163;Temas;3;Estandar;No;-;-;-;-;-
Proyecto;10418;ET. COU & CO - PRODEA, # Ref NV 38843;Facturado;07-02-2022;11-02-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;PRODEA S.A.;-;PRODEA S.A.;-;Hernan Lara Alvarez;1 PRM PRIME;-;1560000;7618882;425827;-;142564;134172;8886868;-;1033009;9919877;16536000;A;-;-;-;-;%;-;-;75.0;51772,9;-;250x2.000;244x352.43;3x4R;57x114;Temas;15;Estandar;No;1;-;-;-;-
Proyecto;10419;ET. MARRAQUETA BACK - DILICI, # Ref NV 39502;Facturado;07-02-2022;14-04-2022;18-04-2022;29-04-2022;09-08-2022;09-08-2022;F-0001;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;10000;54107;2750;-;810;4582;62249;-;43349;105598;176000;A;-;-;-;-;%;-;-;0.0;300;-;330x2.000;297x936;12x3R;95x75;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10420;RECOSTEO - ET. PALTA SOFRUCO ;RechazadoCancela Compra;07-02-2022;-;-;-;-;-;-;SOFRUCO ALIMENTOS LTDA.;-;SOFRUCO ALIMENTOS LTDA.;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;50000;368232;206059;-;9647;21503;605441;-;170300;775741;1293000;A;-;-;-;-;%;-;-;0.0;3379;-;330x2.000;282x744;4x3R;90x180;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10421;ETQ TERRA MAQUI AUTOADHESIVA , # Ref nv 38938;Facturado;07-02-2022;22-02-2022;09-03-2022;15-03-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;1 PRM PRIME;-;40000;556496;27504;71967;28497;266252;1114244;-;94754;1208998;2015200;A;-;-;-;-;%;-;-;2.0;3085,53;-;330x2.000;312x409.58;2x3R;100x200;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10422;ETQ 50 x 50  PESCADORES;RechazadoCancela Compra;07-02-2022;-;-;-;-;-;-;SOCIEDAD PESCADORES S.A;-;SOCIEDAD PESCADORES S.A;-;Felipe Rodrigo Maira;1 PRM PRIME;-;155000;238517;12666;24511;25728;5406;306828;-;29681;336509;561100;A;-;-;-;-;%;-;-;3.0;4340,85;-;111x2.000;108x266.7;5x2R;50x50;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10423;ETQ 50 x 100 PESCADORES;RechazadoCancela Compra;07-02-2022;-;-;-;-;-;-;SOCIEDAD PESCADORES S.A;-;SOCIEDAD PESCADORES S.A;-;Felipe Rodrigo Maira;5 IND IMP INDUSTRIAL IMPRESAS;-;155000;477034;8866;23612;51454;10428;571394;-;43741;615135;1026100;A;0,1;-;-;-;%;-;-;3.0;8681,7;-;111x2.000;104x266.7;5x1R;100x50;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10424;RECOSTEO - ET CIF - UNILEVER;RechazadoCancela Compra;08-02-2022;-;-;-;-;-;-;UNILEVER CHILE LTDA.;-;UNILEVER CHILE LTDA.;-;Hernan Lara Alvarez;1 PRM PRIME;-;433333;2758001;257685;-;46142;72379;3134207;-;257886;3392093;5260662;B;-6,9;-;-;-;%;-;-;10.0;16756,66;-;333x2.000;291x307.98;3x3R;97x92,4;Temas;2;Estandar;No;1;-;-;-;
Proyecto;10425;ET CLAMSHELL RODA 500 GRS, # Ref NV 38916;Facturado;08-02-2022;18-02-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;DOLE CHILE S.A.;-;DOLE CHILE S.A.;-;Rodrigo Abuter;2 PRM CL PRIME CLAMSHELL;-;200000;688797;69481;-;20089;20331;798698;-;122105;920803;1568000;A;0,1;2,1;-;-;%;-;-;3.0;7295,83;-;200x2.000;188x387.35;6x2N;60x90;Temas;1;Estandar;No;1;-;-;-;-
Proyecto;10426;ET MONTPELLIER ;RechazadoCancela Compra;08-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;1 PRM PRIME;-;500000;829474;138607;507456;25935;37587;1539059;-;265701;1804760;3010000;A;0,1;-;-;-;%;-;-;20.0;9434,5;-;300x2.000;270x333.38;4x5R;50x80;Temas;5;Estandar;No;1;-;-;-;
Proyecto;10427;ET MONTPELLIER RON ;RechazadoCancela Compra;08-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;1 PRM PRIME;-;100000;159134;98900;-;-;13224;271258;-;105896;377154;629000;A;0,1;-;-;-;%;-;-;0.0;1810;-;300x2.000;270x664;8x5R;50x80;Temas;1;Estandar;No;1;-;-;-;
Proyecto;10428;ET MONTPELLIER ;RechazadoCancela Compra;08-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;1 PRM PRIME;-;150000;238701;148350;-;-;18271;405322;-;143052;548374;915000;A;0,1;-;-;-;%;-;-;0.0;2715;-;300x2.000;270x664;8x5R;50x80;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10429;ET. LICOR ;RechazadoCancela Compra;09-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;10 TMC TERMOCONTRAIBLE;-;7500;90237;123625;-;148407;-;485894;-;119520;605414;1009049;A;-;-;-;-;%;-;-;0.0;2150;-;260x0;208x780;3x1R;208x260;Temas;5;Estandar;No;-;-;-;-;
Proyecto;10430;ET SURLAT ;RechazadoCancela Compra;09-02-2022;-;-;-;-;-;-;BO PACKAGING S.A.;-;BO PACKAGING S.A.;-;Mauricio Davis;1 PRM PRIME;-;122000;379;1005517;-;60740;19878;3499674;-;909089;4408763;7348060;A;-;-;-;-;%;-;-;0.0;21277;-;217x0;217x960;6x1R;217x160;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10431;RECOSTEO - DILICI 80 X 50, # Ref NV 39502;Facturado;10-02-2022;14-04-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;10000;37916;24880;-;-;4140;66936;-;39634;106570;177700;A;-;-;-;-;%;-;-;0.0;206;-;330x2.000;270x664;8x5R;50x80;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10432;RECOSTEO - DILICI 75 X 95, # Ref NV 39502;Facturado;10-02-2022;14-04-2022;18-04-2022;29-04-2022;09-08-2022;09-08-2022;F-0001;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;7000;33893;7715;-;-;4147;45755;-;40253;86008;143360;A;-;-;-;-;%;-;-;0.0;222;-;300x2.000;297x936;12x3R;95x75;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10433;RECOSTEO - WINEGLASS STA TERESITA;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Hernan Lara Alvarez;12 PRM WG PRIME WINEGLASS;-;110000;383375;6292;-;10977;6612;407256;-;27807;435063;726000;A;0,1;-;-;-;%;-;-;2.0;3704,48;-;167x0;155x320.68;2x5R;31x160,34;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10434;RECOSTEO - ET. OMO PIEL SENSIBLE - UNILEVER;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;UNILEVER CHILE LTDA.;-;UNILEVER CHILE LTDA.;-;Hernan Lara Alvarez;1 PRM PRIME;-;120000;2503825;143997;-;48213;36492;2732527;-;256909;2989436;4634400;B;-7;-;-;-;%;-;-;5.0;17509;-;250x2.000;195.5x387.35;3x1R;191,5x125;Temas;1;Estandar;No;1;-;-;-;
Proyecto;10435;ETQ 150 x 100 RENE MURILLO;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Rodrigo Maira;6 IND BLC INDUSTRIAL BLANCA;-;10000;176261;-;-;-;1933;178194;-;58800;236994;395000;A;-;-;-;-;%;-;-;0.0;533,39;-;330x0;312x307.98;2x3R;100x150;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10436;REP PROPAL NV 38745 SAP 48767 ETIQUETA PRIME 145 x 245 CHILEAN ONIONS 170.000, # Ref NV 38745;Facturado;10-02-2022;10-02-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;EXPORTADORA PROPAL S.A.;-;EXPORTADORA PROPAL S.A.;-;Ivonne Cecilia Corvalan Leon;1 PRM PRIME;-;170000;2659812;1302744;-;141080;-;4103636;-;569010;4672646;3799501;B;-51,2;-51,2;-;-;%;-;-;4.0;51234;-;250x2.000;144.47x533.4;2x1R;144,46x245;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10437;RECOSTEO SAP 52309 ETIQUETA PRIME 145 x 245 PROPAL ONIONS PROPAL (62501);RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;EXPORTADORA PROPAL S.A.;-;EXPORTADORA PROPAL S.A.;-;Sebastian Schon;5 IND IMP INDUSTRIAL IMPRESAS;-;16000;315005;17473;-;-;6828;339306;-;172413;511719;852960;A;-;-;-;-;%;-;-;3.0;2612,44;-;256x2.000;245x288.93;2x1R;245x144,4;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10438;ET MONTPELLIER ;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;150000;533626;219796;-;15870;32695;801987;-;260713;1062700;1771500;A;-;-;-;-;%;-;-;0.0;5559;-;330x2.000;312x918;9x3R;100x100;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10439;ET MONTPELLIER ;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;50000;177972;73266;-;5290;12985;269513;-;107753;377266;629000;A;-;-;-;-;%;-;-;0.0;1854;-;330x2.000;312x918;9x3R;100x100;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10440;ET MONTPELLIER ;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;75000;266861;109898;-;7935;17913;402607;-;145529;548136;914250;A;0,1;-;-;-;%;-;-;0.0;2780;-;330x2.000;312x918;9x3R;100x100;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10441;ET. MONTPELLIER ;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;100000;316341;164847;-;10347;21203;512738;-;180827;693565;1156000;A;-;-;-;-;%;-;-;0.0;3625;-;300x2.000;256x798;6x4R;60x130;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10442;ET TC LEMONATA 300 CC, # Ref nv 38888;Facturado;10-02-2022;16-02-2022;09-03-2022;23-03-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;60000;440993;840791;-;358407;-;1640191;-;392291;2032482;2141400;B;-33,8;-36,8;-;-;%;-;-;28.0;10441,4;-;260x0;242x307.98;2x1R;202x153,95;Temas;4;Estandar;No;1;-;-;-;-
Proyecto;10444;ET TC YARI MATE 475 CC, # Ref NV 38919;Facturado;10-02-2022;09-03-2022;10-03-2022;31-03-2022;09-08-2022;09-08-2022;F-0001;INNOPRINT 1;-;INNOPRINT 1;-;Francisco Javier Urzua Ramirez;10 TMC TERMOCONTRAIBLE;-;50000;403091;356251;-;316267;-;1075609;-;345117;1420726;1897500;B;-19,9;-23,7;-;-;%;-;-;20.0;10404,5;-;240x0;228x368.3;2x1R;224x184,15;Temas;4;Estandar;No;1;-;-;-;-
Proyecto;10447;ET MAGIC ;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;1 PRM PRIME;-;150000;989886;321580;289391;285973;353613;2421327;-;199276;2620603;4368000;A;-;-;-;-;%;-;-;15.0;5883;-;250x2.000;222x307.98;3x3R;70x96;Temas;3;Estandar;No;1;-;-;-;
Proyecto;10448;CLONAR 8327 ETQ WINEGLASS TOTTUS SAN OSVALDO (53711), # Ref NV 38868;Facturado;10-02-2022;02-03-2022;09-03-2022;18-03-2022;09-08-2022;09-08-2022;F-0001;AGRICOLA SAN OSVALDO LTDA.;-;AGRICOLA SAN OSVALDO LTDA.;-;Francisco Javier Urzua Ramirez;12 PRM WG PRIME WINEGLASS;-;300000;1025378;24515;-;29936;18012;1097841;-;55301;1153142;1899000;B+;-1,2;-1,2;-;-;%;-;-;2.0;10102,4;-;167x0;155x320.68;2x5R;31x160,34;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10449;RECOSTEO - ET. 80 X 50 - DILICI - 4 DISEÑOS, # Ref nv 38853;Facturado;10-02-2022;18-02-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;COMERCIALIZADORA Y ELABORADORA DILICI LTDA;-;Hernan Lara Alvarez;3 PRM DG PRIME DIGITAL;-;16000;65464;7912;-;837;4741;78954;-;48923;127877;213280;A;0,1;-;-;-;%;-;-;0.0;428,8;-;300x2.000;265x672;8x5N;80x50;Temas;4;Estandar;No;-;-;-;-;-
Proyecto;10450;ET GASTROALIV ;RechazadoCancela Compra;10-02-2022;-;-;-;-;-;-;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Waldo Waghorn;5 IND IMP INDUSTRIAL IMPRESAS;-;15000;197241;74175;-;5181;9958;286555;-;105896;392451;654150;A;-;-;-;-;%;-;-;0.0;1815;-;200x2.000;164x888;4x2R;80x220;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10451;ET MAGIC ;RechazadoCancela Compra;11-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Mauricio Davis;1 PRM PRIME;-;150000;985695;86850;347269;35973;353613;1954912;-;218324;2173236;3622500;A;-;-;-;-;%;-;-;18.0;5973;-;250x2.000;222x307.98;3x3R;70x100;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10452;ET GASTRO LIVE , # Ref nv 38886;Facturado;11-02-2022;16-02-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Mauricio Davis;3 PRM DG PRIME DIGITAL;-;15000;204798;74175;-;5485;10228;311524;-;110231;421755;703050;A;-;-;-;-;%;-;-;0.0;1921,5;-;200x2.000;168x940;4x2R;80x220;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10453;ET CAJA PLASTICA UVA CHILE;RechazadoCancela Compra;11-02-2022;-;-;-;-;-;-;SOCIEDAD EXPORTADORA VERFRUT S.A;-;SOCIEDAD EXPORTADORA VERFRUT S.A;-;Rodrigo Abuter;1 PRM PRIME;-;400000;1728580;200515;-;51869;53412;2034376;-;257886;2292262;3824000;A;0,1;-;-;-;%;-;-;15.0;18836;-;300x2.000;268x333.38;2x4R;60x160;Temas;3;Estandar;No;1;-;-;-;
Proyecto;10454;ET CAJA PLASTICA UVA 2022;RechazadoCancela Compra;11-02-2022;-;-;-;-;-;-;SOCIEDAD EXPORTADORA VERFRUT S.A;-;SOCIEDAD EXPORTADORA VERFRUT S.A;-;Rodrigo Abuter;1 PRM PRIME;-;1600000;12689595;648795;251856;207474;213612;14011332;-;875738;14887070;19616000;B;-20,9;-;-;-;%;-;-;12.0;75344;-;300x2.000;268x333.38;2x4R;60x160;Temas;3;Estandar;No;1;-;-;-;
Proyecto;10456;SELLO TC 60 X 424 LF 208 PALETTAS;RechazadoCancela Compra;11-02-2022;-;-;-;-;-;-;INNOPRINT 1;-;INNOPRINT 1;-;Felipe Alfonso Chacon Garcia;11 IND ST INDUSTRIAL SELLOS TERMO;-;100000;503348;-;-;127500;-;725108;-;16556;741664;1971000;A+;59,5;32,8;-;-;%;-;-;0.0;6982,43;-;450x0;424x850;14x1R;424x60;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10457;REP ABRANTES NV 38605 SAP 53576 ETIQUETA BLANCA 70 X 100 MM BLACK COVER ABRANTES 1.500 ETR 100.000, # Ref NV 38605;Facturado;11-02-2022;11-02-2022;11-05-2022;-;09-08-2022;09-08-2022;F-0001;CHAMPIÑONES ABRANTES S.A.;-;CHAMPIÑONES ABRANTES S.A.;-;Ivonne Cecilia Corvalan Leon;5 IND IMP INDUSTRIAL IMPRESAS;-;100000;220099;50000;-;19760;-;289859;-;54363;344222;488000;B;-14,9;-15;-;-;%;-;-;1.0;6541;-;;89x254;4x1R;85x60;Temas;1;Estandar;No;-;-;-;-;-
Proyecto;10458;[REPETICION] [SAP 50679] ETIQUETA EASY FLAP 80 X 100 THANK YOU BLUMAR AISA1 (3035616);RechazadoCancela Compra;11-02-2022;-;-;-;-;-;-;SALMONES BLUMAR S.A.;-;SALMONES BLUMAR S.A.;-;Mauricio Fernando Medina Leon;4 PRM EF PRIME EASY FLAP;-;25000;151471;3353;-;2162;2612;344320;-;81567;425887;800000;A+;12,7;12,7;-;-;%;-;-;4.0;914,54;-;333x2.000;312x333.38;4x3R;100x80;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10461;ET DIAVITAL ;RechazadoCancela Compra;14-02-2022;-;-;-;-;-;-;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Mauricio Davis;1 PRM PRIME;-;20000;21995;4906;-;250000;3671;296564;-;36537;333101;555200;A;-;-;-;-;%;-;-;0.0;137,78;-;300x2.000;261x792;18x9N;40x25;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10462;COTIZACION TRES ERRE V1 - 1402, # Ref NV 38855;Facturado;14-02-2022;17-02-2022;15-03-2022;31-03-2022;09-08-2022;09-08-2022;F-0001;AGROINDUSTRIAL LAS TRES ERRE LTDA.;-;AGROINDUSTRIAL LAS TRES ERRE LTDA.;-;Matias Silva Morales;3 PRM DG PRIME DIGITAL;-;20000;103585;32994;-;1847;6605;145031;-;58831;203862;339799;A;-;-;-;-;%;-;-;0.0;673,33;-;333x2.000;267x712;8x3N;85x85;Temas;2;Estandar;No;-;-;-;-;-
Proyecto;10464;ET TC ENER DAY ;RechazadoCancela Compra;14-02-2022;-;-;-;-;-;-;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Mauricio Davis;10 TMC TERMOCONTRAIBLE;-;20500;98150;101373;-;242276;6458;448257;-;119520;567777;946485;A;-;-;-;-;%;-;-;0.0;2152,36;-;280x0;272x963.1;10x1R;182x96,31;Temas;1;Estandar;No;-;-;-;-;
Proyecto;10465;ET ENER DAY digital;RechazadoCancela Compra;14-02-2022;-;-;-;-;-;-;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Mauricio Davis;10 TMC TERMOCONTRAIBLE;-;43500;185997;172086;-;351872;7581;717536;-;213029;930565;1551209;A;-;-;-;-;%;-;-;0.0;4403,85;-;260x0;156x928.7;10x1R;136x92,87;Temas;3;Estandar;No;-;-;-;-;
Proyecto;10466;ET TC ENER DAY , # Ref nv 38935;Facturado;14-02-2022;21-02-2022;15-03-2022;08-04-2022;09-08-2022;09-08-2022;F-0001;LABORATORIO MAVER S.A.;-;LABORATORIO MAVER S.A.;-;Mauricio Davis;10 TMC TERMOCONTRAIBLE;-;48000;213318;148200;114307;171834;7356;670129;-;224450;894579;1491360;A;-;-;-;-;%;-;-;8.0;5037,76;-;260x0;136x371.48;4x1R;136x92,87;Temas;1;Estandar;No;-;-;-;-;-
