Codigo,Nombre,Cantidad_Disponible,Unidad_Medida,Costo_Unitario,Valor_Stock_Total,Categoria,Bodega,Comprometido,Proveedor
3200020382,ETIQUETA PRIME  GRASA/SODIO 35 X 35 MM,0.0,UNIDADES,0.0,0.0,SERVICIO PRIME,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, MAURICIO MEDINA, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, RRHH, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
32063,SAM.PCB080.1 Tarjeta cargador,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"BODEGA ESQUIM, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, RRHH, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, MAURICIO MEDINA, SERVICIO TECNICO, TALLER SERV.TECNICO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
32093,SAM1.Led 5mm rojo,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, RRHH, ST CONCEPCION, CONTAINER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, TINTAS, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, BOG.LOGICA APL, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR",0.0,- Ningún fabricante -
32105,SAM2.Caja plastica 180x110x60mm,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA APL, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., MAURICIO MEDINA, MAURICIO DAVIS, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, CONTAINER, ST CONCEPCION, RRHH, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
32133,SAM1.Disipador 200mm,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, RRHH, ST CONCEPCION, CONTAINER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, TINTAS, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, BOG.LOGICA APL, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR",0.0,- Ningún fabricante -
32136,SAM1.Fuente de poder 600w,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, MAURICIO MEDINA, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, RRHH, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
32137,SAM1.Ventilador de 80x80mm,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, TALLER SERV.TECNICO, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, CONTAINER, MP MAQUINA WEBER, SIEGWERK, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
32192,SAM.CGD05 Cargado de pack baterias,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA APL, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., MAURICIO MEDINA, MAURICIO DAVIS, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, CONTAINER, ST CONCEPCION, RRHH, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
33246,SAM1.Interruptor On/OF Switch,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"BODEGA ESQUIM, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, RRHH, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, MAURICIO MEDINA, SERVICIO TECNICO, TALLER SERV.TECNICO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
33339,G79027M LINER TAKE UP ZEBRA Z4M+,0.0,UN,171334.3333,0.0,ST-ETIQUETADO,"BODEGA ESQUIM, RRHH, GESLOG PUDAHUEL, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, BODEGA DURAMET, ST CONCEPCION, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, MPRIMA SOBRE STOCK, BOG.LOGICA APL, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, MATERIAS PRIMAS E INSUMOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, BODEGA COSTEO",0.0,- Ningún fabricante -
33365,SAM.TAP2 Espaciador plastico,0.0,UN,1073.5769,0.0,SAMSON ST SINCLAIR,"BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, RRHH, MP MAQUINA WEBER, CONTAINER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, POSCOSECHA MUESTRAS, SIEGWERK, SALDO MATERIAS PRIMAS, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
33366,SAM.PACK1 Pack Baterias,0.0,UNIDAD,0.0,0.0,SAMSON SERV.TEC,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, TALLER SERV.TECNICO, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, SALDO MATERIAS PRIMAS, SIEGWERK, POSCOSECHA MUESTRAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, CONTAINER, MP MAQUINA WEBER, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
33370,SAM.IR1 Tuerca ajuste sensor,20.0,UN,4095.0,81900.0,SAMSON ST SINCLAIR,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA APL, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, MAURICIO MEDINA, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, RRHH, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
33372,SAM.CH1 Espaciador guia etiq Alum Long-34 mm,25.0,UN,2362.68,59067.0,SAMSON ST SINCLAIR,"BODEGA ESQUIM, GESLOG PUDAHUEL, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, POSCOSECHA, RRHH, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA PROVEEDOR, BODEGA DURAMET, ST CONCEPCION, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, MAURICIO DAVIS, TINTAS, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, MAURICIO MEDINA, SERVICIO TECNICO, TALLER SERV.TECNICO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., MPRIMA SOBRE STOCK, BOG.LOGICA APL, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
33374,SAM.CH1 Cilindro soporte tapa,12.0,UN,4037.25,48447.0,SAMSON ST SINCLAIR,"BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, RRHH, ST CONCEPCION, CONTAINER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, TINTAS, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, BOG.LOGICA APL, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR",0.0,- Ningún fabricante -
33375,SAM.CH1 Eje rodillo guia etiq ranurado,1.0,UN,2505.0,2505.0,SAMSON ST SINCLAIR,"BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, ST CONCEPCION, RRHH, MP MAQUINA WEBER, CONTAINER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, POSCOSECHA MUESTRAS, SIEGWERK, SALDO MATERIAS PRIMAS, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA APL, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, MPRIMA SOBRE STOCK, PRODUCCION, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO",0.0,- Ningún fabricante -
33378,SAM.CH1 Guia separador cinta,52.0,UN,3413.0,177476.0,SAMSON ST SINCLAIR,"BODEGA COSTEO, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, MATERIAS PRIMAS E INSUMOS, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, BOG.LOGICA APL, MPRIMA SOBRE STOCK, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, CONTAINER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, ST CONCEPCION, BODEGA DURAMET, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, POSCOSECHA, BODEGA PROVEEDOR, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, PERU STOCK ENVIO, GESLOG PUDAHUEL, RRHH, BODEGA ESQUIM",0.0,- Ningún fabricante -
33384,SAM.RO1 Tapa rotor dentado,8.0,UN,6755.75,54046.0,SAMSON ST SINCLAIR,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, MPRIMA SOBRE STOCK, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA APL, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, TDP STOCK, BOG.LOGICA CyT VESPUCIO, SERVICIO TECNICO, TALLER SERV.TECNICO, BODEGA CLIENTES, BOG.LOGICA COCA-COLA, MAURICIO DAVIS, MAURICIO MEDINA, TINTAS, SALDO MATERIAS PRIMAS, SIEGWERK, POSCOSECHA MUESTRAS, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, CONTAINER, MP MAQUINA WEBER, RRHH, ST CONCEPCION, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
33385,SAM.RO1 Base rotor,0.0,UN,7714.1,0.0,SAMSON ST SINCLAIR,"BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR, PRODUCCION, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, BOG.LOGICA APL, MPRIMA SOBRE STOCK, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, TDP STOCK, TALLER SERV.TECNICO, SERVICIO TECNICO, MAURICIO MEDINA, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TINTAS, MAURICIO DAVIS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, ST CONCEPCION, BODEGA DURAMET, BODEGA PROVEEDOR, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, RRHH, POSCOSECHA, SERV.TECNICO SAMSON, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
33386,SAM.RO1 Espaciador doble rotor,0.0,UN,4208.3,0.0,SAMSON ST SINCLAIR,"RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, MATERIAS PRIMAS E INSUMOS, BODEGA COSTEO, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, TDP STOCK, SERVICIO TECNICO, TALLER SERV.TECNICO, BOG.LOGICA COCA-COLA, BOG.LOGICA APL, MPRIMA SOBRE STOCK, BOG.LOGICA CyT ESPEJO, BOG.LOGICA CyT VESPUCIO, DIFERENCIAS DE INV. P.T., MAURICIO MEDINA, MAURICIO DAVIS, BODEGA CLIENTES, TINTAS, POSCOSECHA MUESTRAS, SALDO MATERIAS PRIMAS, SIEGWERK, MP MAQUINA WEBER, OBSOLETOS COMERCIAL, BODEGA GESLOG INTEGRAL, CONTAINER, ST CONCEPCION, RRHH, POSCOSECHA, BODEGA PROVEEDOR, SINCLAIR STOCK, SERV.TECNICO SINCLAIR, BODEGA DURAMET, SERV.TECNICO SAMSON, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, PERU STOCK ENVIO, GESLOG PUDAHUEL, BODEGA ESQUIM",0.0,- Ningún fabricante -
33387,SAM.RO1 Espaciador simple rotor,0.0,UN,3576.6,0.0,SAMSON ST SINCLAIR,"BODEGA ESQUIM, RRHH, GESLOG PUDAHUEL, PERU STOCK ENVIO, ST IMPRESORAS Y EQUIPOS, BOG. LOGICA ARAUCO, SERV.TECNICO SAMSON, BODEGA PROVEEDOR, POSCOSECHA, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA DURAMET, ST CONCEPCION, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, CONTAINER, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, TINTAS, MAURICIO MEDINA, MAURICIO DAVIS, BOG.LOGICA COCA-COLA, BODEGA CLIENTES, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, BOG.LOGICA CyT ESPEJO, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, MPRIMA SOBRE STOCK, BOG.LOGICA APL, PRODUCTOS RECHAZADOS, NOTAS DE CREDITO, PRODUCCION, MATERIAS PRIMAS E INSUMOS, RECLAMO PROVEEDOR, PRODUCTOS TERMINADOS, BODEGA COSTEO",0.0,- Ningún fabricante -
33388,SAM.RO1 Anillo dentado rotor,3.0,UN,3308.0,9924.0,SAMSON ST SINCLAIR,"BODEGA ESQUIM, GESLOG PUDAHUEL, PERU STOCK ENVIO, BOG. LOGICA ARAUCO, ST IMPRESORAS Y EQUIPOS, SERV.TECNICO SAMSON, BODEGA DURAMET, SERV.TECNICO SINCLAIR, SINCLAIR STOCK, BODEGA PROVEEDOR, POSCOSECHA, RRHH, ST CONCEPCION, CONTAINER, BODEGA GESLOG INTEGRAL, OBSOLETOS COMERCIAL, MP MAQUINA WEBER, SIEGWERK, SALDO MATERIAS PRIMAS, POSCOSECHA MUESTRAS, TINTAS, BODEGA CLIENTES, MAURICIO DAVIS, MAURICIO MEDINA, DIFERENCIAS DE INV. P.T., BOG.LOGICA CyT VESPUCIO, BOG.LOGICA CyT ESPEJO, MPRIMA SOBRE STOCK, BOG.LOGICA APL, BOG.LOGICA COCA-COLA, TALLER SERV.TECNICO, SERVICIO TECNICO, TDP STOCK, PRODUCCION, NOTAS DE CREDITO, PRODUCTOS RECHAZADOS, BODEGA COSTEO, MATERIAS PRIMAS E INSUMOS, PRODUCTOS TERMINADOS, RECLAMO PROVEEDOR",0.0,- Ningún fabricante -
