ItemCode,CodBodega,ItemName,Cantidad,Costo,ValorStockTotal,FechAdmis,Ancho
49924,44,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,45,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,46,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,48,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,49,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,50,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,51,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,52,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,53,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49924,54,C33S020614 SJIC26P(B): TINTA NEGRA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,01,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,02,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,03,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,04,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,05,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,06,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,07,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,08,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,09,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,10,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,11,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,12,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,13,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,14,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,15,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,16,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,17,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,18,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,19,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,20,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,21,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,22,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,24,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,26,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,34,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,35,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,36,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,38,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,40,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,42,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,44,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,45,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,46,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,48,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,49,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,50,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,51,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,52,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,53,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49925,54,C33S020615 SJIC26P(C): TINTA CYAN TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,01,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,02,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,03,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,04,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,05,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,06,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,07,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,08,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,09,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,10,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,11,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,12,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,13,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,14,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,15,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,16,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,17,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,18,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,19,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,20,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,21,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,22,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,24,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,26,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,34,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,35,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,36,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,38,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,40,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,42,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,44,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,45,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,46,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,48,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,49,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,50,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,51,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,52,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,53,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49926,54,C33S020616 SJIC26P(M):TINTA MAGENTA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,01,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,02,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,03,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,04,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,05,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,06,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,07,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,08,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,09,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,10,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,11,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,12,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,13,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,14,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,15,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,16,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,17,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,18,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,19,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,20,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,21,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,22,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,24,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,26,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,34,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,35,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,36,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,38,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,40,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,42,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,44,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,45,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,46,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,48,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,49,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,50,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,51,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,52,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,53,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49927,54,C33S020617 SJIC26P(Y):TINTA AMARILLA TM-C7500,0.0,0.0,0.0,1900-01-01,0.0
49938,01,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,02,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,03,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,04,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,05,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,06,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,07,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,08,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,09,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,10,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,11,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,12,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,13,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,14,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,15,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,16,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,17,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,18,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,19,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,20,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,21,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,22,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,24,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,26,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,34,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,35,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,36,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,38,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,40,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,42,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,44,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,45,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,46,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,48,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,49,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,50,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,51,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,52,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,53,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49938,54,C33S020638 SJIC30P(Y):YELLOW INK CART TM-C7500G,0.0,116147.0,0.0,1900-01-01,0.0
49939,01,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,02,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,03,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,04,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,05,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,06,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,07,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,08,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,09,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,10,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,11,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,12,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,13,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,14,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,15,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,16,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,17,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,18,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,19,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,20,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,21,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,22,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,24,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,26,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,34,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,35,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,36,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,38,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,40,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,42,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,44,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,45,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,46,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,48,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,49,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,50,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,51,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,52,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,53,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49939,54,C33S020580 TANQUE MANTENIMIENTO TM-C3500,0.0,10003.0,0.0,1900-01-01,0.0
49947,01,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,02,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,03,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,04,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,05,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,06,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,07,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,08,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,09,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,10,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,11,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,12,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,13,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,14,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,15,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,16,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,17,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,18,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,19,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,20,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,21,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,22,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,24,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,26,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,34,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,35,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,36,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,38,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,40,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,42,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,44,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,45,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
49947,46,ANTIRETORNO INOX P470,0.0,0.0,0.0,1900-01-01,0.0
