ItemName,Categoria,Cantidad,CodBodega,NomBodega,UMInv,Fecha_Ult_recep
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,07,NOTAS DE CREDITO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,08,MPRIMA SOBRE STOCK,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,09,BOG.LOGICA APL,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,45,BODEGA PROVEEDOR,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,46,SINCLAIR STOCK,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,14,SERVICIO TECNICO,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,44,SERV.TECNICO SINCLAIR,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,45,BODEGA PROVEEDOR,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,46,SINCLAIR STOCK,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,52,ST IMPRESORAS Y EQUIPOS,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,51,PERU STOCK ENVIO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,50,SERV.TECNICO SAMSON,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,49,BOG. LOGICA ARAUCO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,48,POSCOSECHA,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,46,SINCLAIR STOCK,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,44,SERV.TECNICO SINCLAIR,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,12,BOG.LOGICA CyT ESPEJO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,42,BODEGA DURAMET,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,40,ST CONCEPCION,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,48,POSCOSECHA,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,49,BOG. LOGICA ARAUCO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,38,RRHH,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,36,CONTAINER,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,54,GESLOG MALLOA,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,45,BODEGA PROVEEDOR,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,26,OBSOLETOS COMERCIAL,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,16,BOG.LOGICA COCA-COLA,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,20,POSCOSECHA MUESTRAS,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,19,MAURICIO DAVIS,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,24,SALDO MATERIAS PRIMAS,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,18,MAURICIO MEDINA,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,26,OBSOLETOS COMERCIAL,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,34,MP MAQUINA WEBER,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,17,BODEGA CLIENTES,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,13,TDP STOCK,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,15,TALLER SERV.TECNICO,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,36,CONTAINER,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,14,SERVICIO TECNICO,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,38,RRHH,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,40,ST CONCEPCION,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,42,BODEGA DURAMET,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,44,SERV.TECNICO SINCLAIR,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,34,MP MAQUINA WEBER,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,24,SALDO MATERIAS PRIMAS,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,40,ST CONCEPCION,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,20,POSCOSECHA MUESTRAS,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,07,NOTAS DE CREDITO,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,08,MPRIMA SOBRE STOCK,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,10,DIFERENCIAS DE INV. P.T.,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,13,TDP STOCK,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,22,SIEGWERK,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,15,TALLER SERV.TECNICO,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,17,BODEGA CLIENTES,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,33.0,21,TINTAS,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,05,RECLAMO PROVEEDOR,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,22,SIEGWERK,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,24,SALDO MATERIAS PRIMAS,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,26,OBSOLETOS COMERCIAL,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,34,MP MAQUINA WEBER,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,35,BODEGA GESLOG INTEGRAL,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,36,CONTAINER,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,38,RRHH,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,06,PRODUCTOS RECHAZADOS,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,51,PERU STOCK ENVIO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,22,SIEGWERK,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,14,SERVICIO TECNICO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,11.0,21,TINTAS,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,20,POSCOSECHA MUESTRAS,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,19,MAURICIO DAVIS,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,18,MAURICIO MEDINA,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,17,BODEGA CLIENTES,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,16,BOG.LOGICA COCA-COLA,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,15,TALLER SERV.TECNICO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,13,TDP STOCK,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,50,SERV.TECNICO SAMSON,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,12,BOG.LOGICA CyT ESPEJO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,11,BOG.LOGICA CyT VESPUCIO,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,10,DIFERENCIAS DE INV. P.T.,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,01,BODEGA COSTEO,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,02,MATERIAS PRIMAS E INSUMOS,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,03,PRODUCTOS TERMINADOS,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,04,PRODUCCION,UN,2026-07-03
TINTA UV PURPLE UFO4-0011 FLINT,PROD. TINTAS,0.0,53,BODEGA ESQUIM,UN,2026-07-03
TINTA UV RUBINE UFO3-0002 FLINT,PROD. TINTAS,0.0,54,GESLOG MALLOA,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,10,DIFERENCIAS DE INV. P.T.,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,09,BOG.LOGICA APL,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,08,MPRIMA SOBRE STOCK,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,07,NOTAS DE CREDITO,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,06,PRODUCTOS RECHAZADOS,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,05,RECLAMO PROVEEDOR,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,04,PRODUCCION,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,03,PRODUCTOS TERMINADOS,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,02,MATERIAS PRIMAS E INSUMOS,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,01,BODEGA COSTEO,UN,2026-07-03
TINTA UV VIOLET UFO4-0013 FLINT,PROD. TINTAS,0.0,11,BOG.LOGICA CyT VESPUCIO,UN,2026-07-03
TINTA UV INVISIBLE UVF 2861 GO,PROD. TINTAS,4.0,21,TINTAS,UN,2026-07-02
TINTA DUAL PURPLE E01 81-100780-6.2730 SIEG,PROD. TINTAS,5.0,21,TINTAS,KILOS,2026-06-30
SOLVENTE MEZCLA 80/20 IPA (ALCOHOL) / (ACETATO)COD.OO,PROD. TINTAS,80.0,21,TINTAS,LITROS,2026-06-19
SOLVENTE MEZCLA 50/50 IPA (ALCOHOL) / ETILO (ACETATO),PROD. TINTAS,150.0,21,TINTAS,LITROS,2026-06-19
SOLVENTE ACETATO DE ETILO,PROD. TINTAS,150.0,21,TINTAS,LITROS,2026-06-19
BARNIZ EXTENDER SOBREIMP EL158 (Andinos),PROD. TINTAS,30.0,21,TINTAS,KG,2026-06-16
BARNIZ EXTENDER SOBREIMP EL158 (Andinos),PROD. TINTAS,50.0,21,TINTAS,KG,2026-06-16
TINTA UV RED 032 UFO-30032 FLINT,PROD. TINTAS,33.0,21,TINTAS,KILOS,2026-06-15
BARNIZ SOBREIMPRIMIBLE OVERPRINTABLE PARAGON L508,PROD. TINTAS,100.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON YELLOW PROCESS YF0005,PROD. TINTAS,35.0,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PARAGON YELLOW PROCESS YF0005,PROD. TINTAS,15.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON YELLOW PROCESS YF0005,PROD. TINTAS,260.0,36,CONTAINER,KILOS,2026-06-10
BARNIZ UV BRILLANTE UV6663 SIEGWERK,PROD. TINTAS,60.0,21,TINTAS,UN,2026-06-10
UV CATIONIC INITIATOR AD232 PARAGON,PROD. TINTAS,1.8,04,PRODUCCION,KILOS,2026-06-10
UV CATIONIC INITIATOR AD232 PARAGON,PROD. TINTAS,4.4,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PARAGON BLACK  PROCESS BF0005,PROD. TINTAS,55.0,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PARAGON LUNA RED 032 PROCESS,PROD. TINTAS,5.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON BLACK  PROCESS BF0005,PROD. TINTAS,100.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON BLACK  PROCESS BF0005,PROD. TINTAS,60.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON LUNA RED 032 PROCESS,PROD. TINTAS,5.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON LUNA RED 032 PROCESS,PROD. TINTAS,5.0,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PARAGON LUNA RED 032 PROCESS,PROD. TINTAS,5.0,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PARAGON LUNA RED 032 PROCESS,PROD. TINTAS,5.0,04,PRODUCCION,KILOS,2026-06-10
BARNIZ UV BRILLANTE UV6663 SIEGWERK,PROD. TINTAS,40.0,21,TINTAS,UN,2026-06-10
TINTA UV PARAGON YELLOW PROCESS YF0005,PROD. TINTAS,10.0,04,PRODUCCION,KILOS,2026-06-10
BARNIZ SOBREIMPRIMIBLE OVERPRINTABLE PARAGON L508,PROD. TINTAS,54.5,04,PRODUCCION,KILOS,2026-06-10
TINTA SOLVENTE AZUL TRICROMIA 177007,PROD. TINTAS,2.0,21,TINTAS,KILOS,2026-06-10
ADHESIVE DEADENER L301 PARAGON (INHIBIDOR DE ADHESIVO),PROD. TINTAS,10.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON CYAN PROCESS CF0005,PROD. TINTAS,25.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON AZUL REFLEJO PROCESS CF0002,PROD. TINTAS,20.0,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON CYAN PROCESS CF0005,PROD. TINTAS,35.0,04,PRODUCCION,KILOS,2026-06-10
BARNIZ SOBREIMPRIMIBLE OVERPRINTABLE PARAGON L508,PROD. TINTAS,260.0,36,CONTAINER,KILOS,2026-06-10
BARNIZ SOBREIMPRIMIBLE OVERPRINTABLE PARAGON L508,PROD. TINTAS,49.5,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PARAGON CYAN PROCESS CF0005,PROD. TINTAS,5.0,04,PRODUCCION,KILOS,2026-06-10
UVDRY FLEXO SILICONE RELEASE RESIN (CATIONIC) AD506 PARAGON,PROD. TINTAS,40.0,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PARAGON LUNA RED 032 PROCESS,PROD. TINTAS,10.0,36,CONTAINER,KILOS,2026-06-10
BARNIZ SOBREIMPRIMIBLE OVERPRINTABLE PARAGON L508,PROD. TINTAS,300.0,36,CONTAINER,KILOS,2026-06-10
TINTA SOLVENTE AZUL TRICROMIA 177007,PROD. TINTAS,18.0,21,TINTAS,KILOS,2026-06-10
TINTA UV PARAGON CYAN PROCESS CF0005,PROD. TINTAS,35.0,36,CONTAINER,KILOS,2026-06-10
UV CATIONIC INITIATOR AD232 PARAGON,PROD. TINTAS,0.6,36,CONTAINER,KILOS,2026-06-10
TINTA UV PARAGON AZUL REFLEJO PROCESS CF0002,PROD. TINTAS,60.0,04,PRODUCCION,KILOS,2026-06-10
TINTA UV PROCESS BLACK 032 UFO8-0082-428N FLINT,PROD. TINTAS,15.0,21,TINTAS,KILOS,2026-06-09
TINTA UV YELLOW UFO1-0083 FLINT,PROD. TINTAS,38.5,21,TINTAS,KILOS,2026-06-09
TINTA UV YELLOW UFO1-0083 FLINT,PROD. TINTAS,5.5,21,TINTAS,KILOS,2026-06-09
TINTA UV MAGENTA UFO3-0083 FLINT,PROD. TINTAS,11.0,21,TINTAS,KILOS,2026-06-09
TINTA UV WARM RED UFO3-0001 FLINT,PROD. TINTAS,5.0,21,TINTAS,KILOS,2026-06-09
TINTA UV MAGENTA UFO3-0083 FLINT,PROD. TINTAS,16.5,21,TINTAS,KILOS,2026-06-09
TINTA UV YELLOW UFO1-0083 FLINT,PROD. TINTAS,55.0,21,TINTAS,KILOS,2026-06-09
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,11,BOG.LOGICA CyT VESPUCIO,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,09,BOG.LOGICA APL,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,14,SERVICIO TECNICO,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,13,TDP STOCK,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,12,BOG.LOGICA CyT ESPEJO,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,11,BOG.LOGICA CyT VESPUCIO,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,07,NOTAS DE CREDITO,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,09,BOG.LOGICA APL,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,2.9,04,PRODUCCION,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,15,TALLER SERV.TECNICO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,11,BOG.LOGICA CyT VESPUCIO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,12,BOG.LOGICA CyT ESPEJO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,13,TDP STOCK,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,14,SERVICIO TECNICO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,15,TALLER SERV.TECNICO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,16,BOG.LOGICA COCA-COLA,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,17,BODEGA CLIENTES,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,18,MAURICIO MEDINA,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,19,MAURICIO DAVIS,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,20,POSCOSECHA MUESTRAS,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,21,TINTAS,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,22,SIEGWERK,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,24,SALDO MATERIAS PRIMAS,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,LITRO,2026-05-27
TINTA UV YELLOW 1690243 DURST,PROD. TINTAS DIGITAL,0.0,11,BOG.LOGICA CyT VESPUCIO,LITRO,2026-05-27
TINTA UV YELLOW 1690243 DURST,PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,02,MATERIAS PRIMAS E INSUMOS,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,54,GESLOG MALLOA,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,51,PERU STOCK ENVIO,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,50,SERV.TECNICO SAMSON,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,49,BOG. LOGICA ARAUCO,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,48,POSCOSECHA,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,46,SINCLAIR STOCK,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,45,BODEGA PROVEEDOR,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,44,SERV.TECNICO SINCLAIR,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,42,BODEGA DURAMET,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,40,ST CONCEPCION,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,01,BODEGA COSTEO,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,38,RRHH,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,03,PRODUCTOS TERMINADOS,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,16.74,04,PRODUCCION,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,05,RECLAMO PROVEEDOR,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,06,PRODUCTOS RECHAZADOS,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,07,NOTAS DE CREDITO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,08,MPRIMA SOBRE STOCK,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,36,CONTAINER,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,35,BODEGA GESLOG INTEGRAL,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,26,OBSOLETOS COMERCIAL,LITRO,2026-05-27
TINTA UV MAGENTA 1690276 DURST,PROD. TINTAS DIGITAL,0.0,42,BODEGA DURAMET,LITRO,2026-05-27
TINTA UV YELLOW 1690243 DURST,PROD. TINTAS DIGITAL,0.0,13,TDP STOCK,LITRO,2026-05-27
TINTA UV YELLOW 1690243 DURST,PROD. TINTAS DIGITAL,0.0,12,BOG.LOGICA CyT ESPEJO,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,0.0,34,MP MAQUINA WEBER,LITRO,2026-05-27
TINTA UV CYAN 1690241 DURST,PROD. TINTAS DIGITAL,5.0,36,CONTAINER,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,10,DIFERENCIAS DE INV. P.T.,LITRO,2026-05-27
TINTA UV WHITE 1690244 DURST,PROD. TINTAS DIGITAL,0.0,12,BOG.LOGICA CyT ESPEJO,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,54,GESLOG MALLOA,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,53,BODEGA ESQUIM,LITRO,2026-05-27
TINTA HEAD CLEANER 1690274 DURST,PROD. TINTAS DIGITAL,0.0,52,ST IMPRESORAS Y EQUIPOS,LITRO,2026-05-27
