"sap","corr","descripcion","codigo_sap","cliente","categoria","venta","troquelado_especial","tipo_tintas","release_inhibidor","barniz","tipo_barniz","folia","sap_barniz","adhesivo","troquel_largoxancho","tipo_troquel","imag_eje","imag_desarrollo","z","paso_engranaje","sustrato_n1","n1","ancho_mts","sap_n1","sustrato_n2","ancho_n2","sap_n2","cinta_p_laminar","ancho","sap_n3_cinta_p_lam","trabajo_3ro","proveedor","sap_folia","ancho_folia","vendedor","cantidad_colores","prov_lam_1","prov_lam_2","prov_cinta","prov_folia","corte","bcm","color","anilox","bcm2","color3","anilox4","bcm5","color6","anilox7","bcm8","color9","anilox10","bcm11","aisa_maquina","aisa_final","muestra_adjunta","pantone","sist_etiq","uso","avance_x_etiqueta","avance_troquel","mts_x_rollo","et_x_rollo","rollos_x_caja","et_x_caja","n_columnas","factor_consumo","cod_caja","cod_cono","observaciones","elaborado_por","fecha_elab","n_revision","muestras_etiquetas","muestra_envases","velocidad_objetivo","actualizado_por","detalle_actualizacion","fecha_actualizacion","diametro_cono","z_cilindro_impresion","ruta_fabricacion","disponibilidad_troquel","envase_disponible","material","color12","entregada_a_pre_prensa","consideraciones_termo_hp","descrpcion","cps","cantidad_etq_en_oi","total_metros_lineales","fact_consu_mat_2","fact_consu_cinta_p_laminar","fact_consu_folia","estado_de_vb","troquel_existente_nuevo","receta_en_sap","proyecto_tp","fabricacion_samson","sap_de_troquel"
"58798","9526","ETIQ.PRIME D. 57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC GANSO VACUNO AE A4 C3 1S 14000ETR V524","58798","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58629 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58799","9527","ETIQ.PRIME D.57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC LOMO LISO VACUNO AE A4 C3 1S 14000ETR V524","58799","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58630 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58800","9528","ETIQ.PRIME D.57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC POSTA NEGRA VACUNO AE A4 C3 1S 14000ETR V524","58800","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58631 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58801","9529","ETIQ.PRIME D.57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC POSTA ROSADA VACUNO AE A4 C3 1S 14000ETR V524","58801","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58632 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58802","9530","ETIQ.PRIME D.57X114 TERM.P THE PROTEIN COMPANY ETIQ. ESCALOPA POSTA NEGRA VACUNO AE A4 C3 1S 14000ETR V524","58802","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58633 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58803","9531","ETIQ.PRIME D.57X114 TERM.P THE PROTEIN COMPANY ETIQ. ASIENTO DESGRASADO VACUNO AE A4 C3 1S 14000ETR V524","58803","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58638 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58804","9532","ETIQ.PRIME D.57X114 TERM.P THE PROTEIN COMPANY ETIQ. BISTEC POSTA PALETA VACUNO AE A4 C3 1S 14000ETR V524","58804","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58639 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58805","9533","ETIQ.PRIME D.57X114 TERM.P THE PROTEIN COMPANY ETIQ. POSTA NEGRA DESGRASADO VACUNO AE A4 C3 1S 14000ETR V524","58805","THE PROTEIN COMPANY","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","--","NO APLICA","--","ESTANDAR","57 X 114","FLEXIBLE","2","5","97","3.175","No existe material","ma","Error","58446","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","4: BLACK; P-4715; P-2310; P-485","ARCLAD","--","--","--","RECTANGULAR","0.010163175","3","4","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","0.007699374999999999","3","4","ETIQUETA CON RESERVA DE BARNIZ / CONO DE 3""","MARIO FLORES","AUTOMATICO","SIN INFORMACION","61.59499999999999","307.97499999999997","868","14000","1","14000","1","#VALUE!","52312","722 + 701","CONO DE 3"" / EXISTE RUTA FLEXO SAP 58645 / PARA ESTA LINEA DE PRODUCTOS POR RUTA DURST NO SE APLICARA BARNIZ MATE CON RESERVA (M. JARAMILLO/ H. LARA/ S. SCHON.)","MARIO FLORES","45470","1","","","80","MARIO FLORES","SE CREA RUTA DIGITAL","45470","3","","","","","TERMICO PROTEGIDO","BLANCO","OK","","","","","","","","","","","","","",""
"58819","9534","ETIQ.PRIME.D 200X100 TERM.P SALMONES BLUMAR WALMART SELECCIÓN AF A3 C3 1S 2000ETR V624","58819","SALMONES BLUMAR S.A","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","200 X 100","FLEXIBLE","3","2","129","3.175","LAMINADO 325MM TERMICO PROTEGIDO 7836 THERMAL TC /80 GR GL/60","325","0.325","58118","NO APLICA","--","--","NO APLICA","--","--","","","","","MAURICIO MEDINA","7: C, M; Y; K; P-7455; P-2765; P-877","RITRAMA","--","--","--","RECTANGULAR","0.022526625","2","1","AUTOMATICO","SIN INFORMACION","204.7875","409.575","410","2000","2","4000","1","0.022526625","4","3","ETIQUETA SIN BARNIZ","MARIO FLORES","AUTOMATICO","SIN INFORMACION","204.7875","409.575","410","2000","2","4000","1","0.0221853125","43823","708","ETIQUETA SIN BARNIZ","MARIO FLORES","45471","1","","","80","","","","3","","","","","PAPEL TERMICO","BLANCO","OK","","","","15000","1120","","","","CLIENTE","EXISTENTE","OK","TP 16074","",""
"58820","9535","ET TC 212.73 X 328 LF 160 PETG CAPEL MYLA BRUT 750 CC/LEY DE ALCOHOL 1004098 A2 C3 500ETR V62024","58820","CAPEL","PRIME TERMOCONTRAIBLE FLEXO","UNIDADES","N/A","UV","N/A","N/A","","NO APLICA","NO APLICA","NO APLICA","212,73 X 328","N/A","1","1","67","3.175","LAMINADO FILM PETG 360 MM 45 MIC JIANGSU","360","0.36","58046","NO APLICA","--","--","--","--","--","--","--","","","MAURICIO DAVIS","6: BLACK; COO GRAY 8; P-877; BZ PERLADO; BLCO 1;. BLCO 2","HERNAN YINJINDA","--","--","--","RECTANGULAR","","1","2","AUTOMATICO","SIN INFORMACION","212.725","212.725","1000","4700","1","4700","1","0.0765828","2","2","AJUSTAR CONO A MEDIDA DE LA ETIQUETA","DANIELA ORTIZ","AUTOMATICO","SIN INFORMACION","212.725","212.725","1063","5000","1","5000","1","0.0765828","52312","50214 (CONO 6"")","ENTREGA A CLIENTE EN ROLLOS : CONO DE 6"" / LAYFLAT 160","MARIO FLORES","45471","1","","SI","80","","","","6","","","","","PETG","TRANSPARENTE","OK","","","","20000","4900","","","","SEGÚN MUESTRA","N/A","OK","TP 15725","",""
"58821","9536","ETIQ.PRIME.EF 263X140 PPB SOLCHEM TEBUCONAZOLE 450 SC AF A4 C3 1S 500ETR V624","58821","SOLCHEM","EASY FLAP","UNIDADES","NO APLICA","UV","SILICONA UV 46386/ INHIBIDOR SAP 40716","SI","UV6663 CURABLE GLOSS VARNISH","NO APLICA","45981","FRIO","263 X 140","FLEXIBLE","2","1","84","3.175","LAMINADO 330MM PPBB60-P4-G62S","330","0.33","46192","LAMINADO 330MM PP BLANCO 38 M/P4","330","43860","NO APLICA","--","NO APLICA","","","","","MARTIN WEBER","8: BLACK (3)  ; P-347 (3) + INH+BARNIZ","ARCLAD","ARCLAD","--","--","RECTANGULAR","0.044005499999999996","3","3","AUTOMATICO","SIN INFORMACION","266.7","266.7","167","625","2","1250","1","0.044005499999999996","3","4","APLICAR BARNIZ BRILLANTE FUERA DE LINEA; RESPETAR AISA FINAL 3","MARIO FLORES","AUTOMATICO","SIN INFORMACION","266.7","266.7","133","500","2","1000","1","0.044005499999999996","718","708/701(CONO 3"")","ETIQUETA CON BARNIZ BRILLANTE.","MARIO FLORES","45471","1","","","40","","","","3","","","","","BOPP","BLANCO","OK","","","","20000","3200","","","","PANTONE","EXISTENTE","OK","TP 16209","",""
"58823","9537","ETIQ.PRIME.D 140X70 BB60 TRESSA DETERGENTE ENZIMATICO 500 ML 0100200603 AE A4 C3 1S ETR V724","58823","TRESSA","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","SI","BARNIZ UV BRILLANTE UV6663","NO APLICA","45981","ESTANDAR","140 x 70","FLEXIBLE","4","2","91","3.175","LAMINADO 330MM ARPPBB60-P ARPLUS","330","0.33","57374","No existe material","ma","--","NO APLICA","--","--","","","","","ANDRES JIMENEZ","4: C; M; Y; K","ARCLAD","--","--","--","RECTANGULAR","718","4","3","MANUAL","SIN INFORMACION","144.4625","288.925","145","1000","4","4000","1","0.01191815625","3","4","","MARIO FLORES","AUTOMATICO","SIN INFORMACION","144.4625","288.925","58","400","6","2400","1","0.01191815625","718","722","","MARIO FLORES","45474","1","","","80","","","","3","","","","","BOPP","BLANCO","OK","","","","10000","400","","","","PRINTER","EXISTENTE","OK","TP 16130","",""
"58824","9538","ET TC 266,7 X 294 LF 143 PETG DEMARIA ETIQ TC LIMP.PFLOT.VIRG.LAV12X900ML 20109594 A2 C6 4000ETR V72024","58824","DEMARIA","PRIME TERMOCONTRAIBLE FLEXO","UNIDADES","N/A","UV","N/A","--","--","N/A","N/A","NO APLICA","266,7 x 294","N/A","1","1","84","3.175","LAMINADO FILM PETG 330 MM 45 MIC JIANGSU","330","0.33","58045","N/A","--","--","--","--","--","","","","","MARTIN WEBER","8: C; M; Y; K; P-3517; P-485; P-2597; BLCO 2","HERNAN YINJINDA","--","--","--","RECTANGULAR","52312","2","2","AUTOMATICO","SIN INFORMACION","266.7","266.7","1000","3800","1","3800","1","0.08801099999999999","2","2","MICROPERFORADO/LUEGO DE IMPRIMIR REDIMENSIONAR A 294 MM LAY FLAT 143/SALIDA IMPRESIÓN AISA 2/ SALIDA FK AISA 1/REBOBINADO AISA 2. COLOCAR ETIQUETA BLANCA CON CODIGO DE CLIENTE (COD EDSA 20109397) / ENTREGA A CLIENTE EN ROLLOS CON CONO DE 6"".","MARIO FLORES","AUTOMATICO","SIN INFORMACION","266.7","266.7","1067","4000","1","4000","1","0.08801099999999999","52312","50214 (CONO 6"")","MICROPERFORADO/LUEGO DE IMPRIMIR REDIMENSIONAR A 294 MM / LAY FLAT 143/SALIDA IMPRESIÓN AISA 2/ SALIDA FK AISA 1/REBOBINADO AISA 2./ COLOCAR ETIQUETA BLANCA CON CODIGO DE CLIENTE / ENTREGA A CLIENTE EN ROLLOS CON CONO DE 6"".","MARIO FLORES","45474","1","","SI","80","","","","6","","","","","PETG","TRANSPARENTE","OK","","","","12000","3700","","","","CLIENTE","N/A","OK","TP 16216","",""
"58826","9539","ETIQ.PRIME 200X100 TERM.P SALMONES BLUMAR PUL MINERVA AF A1 C3 1S 2000ETR V624","58826","SALMONES BLUMAR S.A","PRIME","UNIDADES","NO APLICA","UV","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","FRIO","200 X 100","NO APLICA","3","2","129","3.175","LAMINADO 330MM TERMICO PROTEGIDO 7836 THERMAL TC /80 GR GL/60","330","0.33","48261","NO APLICA","--","--","NO APLICA","--","--","","","","","MAURICIO MEDINA","7: C; M; Y; K; NEGRO 2; P-254; P-871","ARCLAD","--","--","--","RECTANGULAR","1.36921875","1","2","MANUAL","SIN INFORMACION","27.384375","219.075","69","5000","6","30000","2","1.506140625","2","1","ETQUETA A DOS COLUMNAS","MARIO FLORES","AUTOMATICO","SIN INFORMACION","204.7875","409.575","410","2000","2","4000","1","0.022526625","43823","708","ETIQUETA SIN BARNIZ / SE ADJUNTA SCANNER DE PRINTER FIRMADO POR CLIENTE PARA V°B°","MARIO FLORES","45474","1","","","150","","","","3","","","","","PAPEL TERMICO","BLANCO","OK","","","","25000","1900","","","","PRINTER","EXISTENTE","OK","TP 16167","",""
"58825","9540","ETIQ.PRIME.W 160X40 WG AGRICOM WINEGLASS PURO JUGO N/A A7 C3 1S ETR V724","58825","AGRICOM","WINEGLASS","MILES","SI","SOLVENTE","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","NO APLICA","160 X 40","MACIZO","5","2","101","3.175","LAMINADO 167 WINEGLASS (MANUAL) RITR. 02767","167","0.167","54314","No existe material","ma","--","NO APLICA","--","--","","","","","RODRIGO ABUTER","4: C; M; Y; K","RITRAMA","","","","ESPECIAL","716","7","8","AUTOMATICO","SIN INFORMACION","160.33749999999998","320.67499999999995","161","1000","5","5000","1","5.3552725","3","7","","MARIO FLORES","MANUAL","SIN INFORMACION","160.33749999999998","320.67499999999995","161","1000","5","5000","1","5.3552725","716","701","","MARIO FLORES","45474","1","","","60","","","","3","","","","","WINEGLASS","BLANCO","OK","","","","200000","7120","","","","PRINTER","EXISTENTE","OK","TP 16233","",""
"58829","9541","ETIQ.PRIME.D 130X75 PPB EMBRIO CHILE S.A. ETIQ. GENERICA DAILYBEEF AF A2 C3 1S 1000ETR V724","58829","EMBRIO CHILE S.A.","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO","N/A","NO APLICA","N/A","FRIO","130 X 75","FLEXIBLE","4","2","84","3.175","LAMINADO 330MM PPDL54P4 OPTIMA MATE G60 AF1000 ARCLAD","330","0.33","54353","NO APLICA","--","--","NO APLICA","--","--","N/A","N/A","","","HERNAN LARA","3: BLACK; P-485","ARPLUS","","","","RECTANGULAR","","3","4","AUTOMATICO","SIN INFORMACION","74.29499999999999","371.47499999999997","100","1345","4","5380","1","0.007429499999999999","1","2","--","CARLOS GRANDON","AUTOMATICO","SIN INFORMACION","133.35","266.7","134","1000","4","4000","1","0.011001374999999999","718","722","","MARIO FLORES","45475","2","","","80","MARIO FLORES","SE CAMBIA MP DE PPB A OPTIMA MATE","45686","3","","","","","BOPP","BLANCO","OK","","","","40000","1450","","","","PANTONE","EXISTENTE","OK","TP 15800","",""
"58828","9542","ET TC 235 X 308 LF 150 PETG ID LOGISTICS TRESEMME NVO.DISEÑO  A2 FJ50 V72024","58828","ID LOGISTICS","PRIME TERMOCONTRAIBLE FLEXO","UNIDADES","NO APLICA","UV","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","NO APLICA","235 X 308","NO APLICA","1","1","74","3.175","LAMINADO FILM PETG 330 MM 45 MIC JIANGSU","330","0.33","58045","No existe material","ma","--","NO APLICA","--","--","","","","","MAURICIO DAVIS","8: C; M; Y; K; NEGRO 2; P-1205; BLCO 1; BLCO 2","HERNAN YINJINDA","--","","","RECTANGULAR","43823","2","2","AUTOMATICO","SIN INFORMACION","78.32","234.95","N/A","200 UNID./ FAJO","22 FAJOS X CAJA","#VALUE!","1","#VALUE!","1","2","LAY FLAT 150 / DEJAR 10 MM AL FINAL DEL CORTE DE LA ETIQUETA.","JORGE BAEZA","AUTOMATICO","SIN INFORMACION","234.95","234.95","N/A","200 UNID./ FAJO","18 FAJOS X CAJA","3600","1","0.0775335","43823","N/A","LAY FLAT 150 / ENTREGA A CLIENTE EN FAJOS /  DEJAR 10 MM AL FINAL DEL CORTE DE LA ETIQUETA.","MARIO FLORES","45476","1","","","80","","","","N/A","","","","","PETG","TRANSPARENTE","OK","","","","15000","4000","","","","PRINTER","N/A","OK","TP 16182","",""
"58832","9543","0 17X21 BB60 AGEOVED ETIQUETA W. MURCOTT  4450 , PERU AE A2 C3 3S 10000ETR V724","58832","AGEOVED","SAMSON","MILES","NO APLICA","SOLVENTE","NO APLICA","NO","NO APLICA","NO APLICA","NO APLICA","ESTANDAR","17 X 21","FLEXIBLE","6","15","90","3.175","LAMINADO 160MM PP BCO 60 UTC 2102  707/BL 8065 PERU RI","160","0.16","58682","NO APLICA","--","--","NO APLICA","--","--","","","","","ALEX CORTES","1: REFLEX BLUE","RITRAMA","--","--","--","OVALADO","0.508","1","2","MANUAL","SIN INFORMACION","19.05","285.75","192","30000","3","90000","3","0.508","1","2","ROLLOS A 3 COLUMNAS./  USAR CONO DE 3""","MARIO FLORES","MANUAL","SIN INFORMACION","19.05","285.75","64","10000","6","60000","3","0.508","58677","58676","ROLLOS A 3 COLUMNAS./  USAR CONO DE 3""","MARIO FLORES","45476","1","","","","","","","3","","","","","OPP","BLANCO","OK","","","","200000","780","","","","PANTONE","EXISTENTE","OK","S/TP","PERU","53877"
"58830","9544","ET TC 190,5 X 254 LF 123 PETG BIG COMPANY MR BIG 720 ML ZERO  A2 C3 5000ETR V72024","58830","BIG COMPANY","PRIME TERMOCONTRAIBLE FLEXO","UNIDADES","N/A","UV","N/A","NO","N/A","NO APLICA","NO APLICA","NO APLICA","190,5 X 254","N/A","1","1","60","3.175","LAMINADO FILM PETG 280 MM 45 MIC JIANGSU","280","0.28","58043","NO APLICA","--","--","--","--","--","","","","","MAURICIO DAVIS","8: P-7461; REF.BLUE; P-192; P-109; BLACK; COOLGRAY 11; BLCO 1; BLACK 2","JIANGSU","--","--","--","RECTANGULAR","0.05715","2","2","AUTOMATICO","SIN INFORMACION","190.5","190.5","1048","5500","1","5500","1","0.05715","2","2","LAYFLAT 123 / ENTREGA A CLIENTE EN ROLLOS: CONO DE 3"" / SE ADJUNTA MUESTRA DE COLOR (SOLO COLOR) DE VARIEDAD 2,5LT. / V°B° SE MANTIENE DE ""CLIENTE"".","MARIO FLORES","AUTOMATICO","SIN INFORMACION","190.5","190.5","952","5000","1","5000","1","0.053340000000000005","52312","39379(2)","LAYFLAT 123 / ENTREGA A CLIENTE EN ROLLOS: CONO DE 3""","MARIO FLORES","45476","1","","SI","80","--","--","--","3","","","","","PETG","TRANSPARENTE","OK","","","","40000","8800","","","","CLIENTE","N/A","OK","TP 15420","",""
"58833","9545","ETIQ.INDUST.I 80X45 SEM DHL ETIQ. TABLA NUTRICIONAL AE A3 C3 1S 1000ETR V724","58833","DHL","PRIME DIGITAL","UNIDADES","NO APLICA","UV DIGITAL","NO APLICA","NO APLICA","NO APLICA","NO APLICA","NO APLICA","NO APLICA","80 X 45","FLEXIBLE","4","4","105","3.175","LAMINADO 250MM PAPEL SEMIBRILLO L80-PH-G62S","250","0.25","56431","NO APLICA","--","--","NO APLICA","--","--","","","","","HERNAN LARA","1: BLACK","ARCLAD","","","","RECTANGULAR","0.005208984375","4","3","AUTOMATICO","SIN INFORMACION","83.34375","333.375","336","4000","4","16000","1","0.005208984375","4","3","IMPRESIÓN DE TEXTO VARIABLE /  RUTA DURST: SE DEBEN HACER MONTAJES SEGÚN HOJA ADJUNTA POR LOTES SOLICITADOS. PRECAUCION EN EL REBOBINADO PARA NO MEZCLAR LOTES DE ETIQUETAS. ROLLOS DEBEN IR EN BOLSAS (4 ROLLOS EN UNA BOLSA)","MARIO FLORES","AUTOMATICO","SIN INFORMACION","83.34375","333.375","84","1000","8","8000","1","0.005208984375","716","701","**","MARIO FLORES","45477","1","","","80","","","","3","","","","","PAPEL SEMIBRILLO","BLANCO","OK","","","","142000","3250","","","","PANTONE","EXISTENTE","OK","TP 16189","",""
